Queue Len,Qstat Response Time,Qsub Resposne Time,Sleep Job Throughput,Big Job Expansion Ratio
0,0.0036533776583065423,0.003721611140232819,144.3768225958433,1.0062034663214299
100,0.00434893718503964,0.004473941057357562,183.60506829276574,1.0071976162914946
200,0.005026689067703745,0.005526873618836365,226.48114795356693,1.0083352687891194
300,0.005910353029871739,0.00664029709259252,260.92223860057595,1.008686286044091
400,0.006566805151865825,0.007257709162227803,299.1862168065521,1.0096645152365287
500,0.007521989532352493,0.00836289672388739,341.7808128062191,1.0107504132443343
600,0.008308175261507166,0.00943071182175003,387.7787653291672,1.0112847902128244
700,0.009156790985364788,0.01013725889459236,433.3090048935977,1.0117316605276132
800,0.010004123743951985,0.011134283321383364,469.3713907035343,1.0126077621616483
900,0.010910127627584079,0.012042323584894644,513.1564815022886,1.013703797835091
1000,0.011879894793702304,0.01265251565202644,554.3984317403633,1.0143426803465174
1100,0.012737755308839829,0.01349426294260239,593.7654786927488,1.014948709518709
1200,0.013604049827368125,0.014702736807316812,636.2741374059201,1.0161219291638448
1300,0.01430139661633857,0.015637925050216717,668.4293781410518,1.0169426430606123
1400,0.014990639779357717,0.016649197573112264,713.9927484551697,1.017978224094584
1500,0.015615123694815398,0.01771038757013399,750.3348888672305,1.0189505970647148
1600,0.016280593148979526,0.01858014210839657,791.8287050747301,1.0192731803807307
1700,0.016932782274246144,0.019823702116919344,836.4103777379506,1.019644759176226
1800,0.017620066517445427,0.02106526708484561,870.8546941779889,1.0208142170541503
1900,0.018415004256465063,0.02219444268980305,909.1125192469084,1.0212425428090073
2000,0.019201664850096715,0.022982011637311534,952.4365453655083,1.0222171258357462
2100,0.019943670651120488,0.023508407356007333,986.0457494410228,1.0227514441123735
2200,0.02069510849832175,0.024096038808021625,1019.5304235029402,1.0230688320350123
2300,0.02150077874038133,0.024861976549237177,1064.3579277433726,1.0243149644020844
2400,0.022136065535325967,0.02615564436799575,1099.0807357043905,1.0255194255299975
2500,0.02311119444968083,0.02702666722106861,1144.6309018564832,1.0266975168008463
2600,0.023822157693412484,0.027629430934952036,1183.9999689583885,1.0275046982166083
2700,0.024635624068185293,0.028250431660315878,1225.0037750154215,1.0283088014279282
2800,0.02549388068789456,0.029238514155505886,1262.9906005335572,1.0293737781506216
2900,0.026206131788045952,0.029866747466232593,1307.7158202509413,1.0299684020893285
3000,0.026900752310058434,0.0310378304950347,1352.8868420756748,1.0311870685015065
3100,0.027793272273194843,0.031945954268990884,1385.607273505915,1.0315776369692338
