Queue Len,Qstat Response Time,Qsub Resposne Time,Sleep Job Throughput,Big Job Expansion Ratio
0,0.00348563240693016,0.0037205185803868314,150.14699697382903,1.0054563449634284
100,0.0040397500302851155,0.00422173442863292,196.4468339092072,1.0062409237515633
200,0.004632168201209203,0.004703509819319794,240.67347934840558,1.0068765944353908
300,0.005121555982627668,0.005233446734063206,286.2534461318181,1.007451568867289
400,0.005677779946284252,0.0056539934793903976,327.6243611548634,1.008175888817821
500,0.006200870971750845,0.006199580045792059,372.67140432852426,1.0087514005942195
600,0.006732468537519343,0.006761963128431409,417.1240164367751,1.0095437560215472
700,0.007235639665886689,0.007173947320486325,461.5096597502441,1.01034754549875
800,0.007720582549467727,0.007720378687488853,504.0321026404497,1.01097196211282
900,0.008316833862893627,0.008276879205280882,547.9782493772395,1.0114835396720274
1000,0.008850966603751271,0.008786072082535862,590.8465813452773,1.0123224262913457
1100,0.009386256802809837,0.009265145786057215,632.0802058185847,1.0130294493825776
1200,0.009963252079414602,0.009879172309695566,674.0552059554675,1.0136963764963307
1300,0.010491081790834012,0.01041691542813012,715.9097030021328,1.0141905802905862
1400,0.011029921698460425,0.010933413835526522,758.8558663946039,1.015042413043051
1500,0.011516478024690333,0.011469161174636264,800.5169769545446,1.0156068377094716
1600,0.012026612035433341,0.011886656159024064,847.0208914108454,1.0162671953846922
1700,0.01253868663562219,0.0123777512697989,890.9568758189283,1.016753766058276
1800,0.013112777024026828,0.012833054565672719,936.7405147705081,1.0175427211244394
1900,0.013608469902894178,0.0134266417567841,981.7541119411964,1.0183467179673356
2000,0.014188934484038811,0.01395165063113337,1027.0270562948945,1.0190723146311969
2100,0.014702457923427665,0.01443549008819249,1071.5709994993792,1.0199289135273804
2200,0.01523413584475788,0.015049969802125364,1115.0573591716663,1.0206073331071042
2300,0.015764933308449965,0.01554435766259127,1156.6040361394294,1.021229517792385
2400,0.016260146916125186,0.015957676954452757,1200.7479560246536,1.0219575389566946
2500,0.01677758774906022,0.01657574793222638,1242.2316600275753,1.022442498246133
2600,0.01726293436252661,0.0170153769390058,1284.112505307135,1.0229354508745434
2700,0.017841952419345393,0.017437902366152898,1329.5423707654868,1.0235584812118266
2800,0.018333931772694795,0.01804446580308411,1375.7489440069037,1.0242280481451687
2900,0.01892811867577877,0.018552056314853047,1422.7796676319385,1.0250583833690639
3000,0.0194624216177102,0.01899676820517274,1464.217890219849,1.0255597411496096
3100,0.01997692581459881,0.01944318656543149,1505.910302237144,1.0263003305751215
3200,0.020473900144590395,0.019869523729964873,1550.878503618203,1.027129423425619
3300,0.02099432126721363,0.02048280987007757,1597.2585041614977,1.027787654412022
3400,0.02157522104189632,0.02093605687112535,1640.2950447999021,1.028304036684922
3500,0.02217467022987914,0.021378843514192218,1683.3405846058233,1.0290509307117304
3600,0.02275879307434724,0.021960307125438925,1727.4252337052385,1.0295303759586223
3700,0.02329317057715758,0.022387812627364365,1771.5308723176915,1.030250280375931
3800,0.023889123624275727,0.02284022329645817,1816.113989387726,1.030704565362228
3900,0.024433841122793443,0.023405516865237893,1857.8478061526268,1.0315223805336133
4000,0.024932896141034357,0.024030684004683067,1899.5267221622669,1.032230231114535
4100,0.025479433845288203,0.024657759888952916,1942.9223253423786,1.0326873926400635
4200,0.026042392516938167,0.025279414674432163,1985.5900692036978,1.0332281131641312
4300,0.026533148475283007,0.025717450261380136,2030.9945952715632,1.0336725776323081
4400,0.027094963923726657,0.026315105539796716,2073.522890571935,1.0341481257915979
4500,0.027659379644189196,0.02690573968834927,2116.1483086211597,1.0348419849385246
4600,0.028143069640105666,0.02749766953254118,2159.5129506877797,1.0354458190558746
4700,0.02866921525809044,0.028063133120958716,2200.7952434741387,1.0359674835948742
4800,0.029260803578904242,0.028605285416817203,2243.758556868671,1.0366520228339244
4900,0.029840799868920354,0.029037441178917364,2286.5126284385556,1.0371211367763375
5000,0.03042212979955991,0.029518444303262628,2332.868213628925,1.037603544328253
5100,0.03093523800829875,0.029979009854741098,2378.2606899792513,1.0382827974483773
5200,0.03146986099539885,0.03040186015672827,2421.8349101589306,1.039071171307067
5300,0.03198819249431978,0.030955239584532373,2467.125042226024,1.0398004165274495
5400,0.03251292430295904,0.0315483789256618,2510.2943147537485,1.0405433137528488
5500,0.03302517682850376,0.03210850133216558,2554.069617252741,1.0411720901816324
5600,0.0335349361663199,0.03266647318971188,2596.504496442195,1.041987295973815
5700,0.03410215180309008,0.03327084322241319,2643.575713380272,1.0426005244618022
5800,0.03466491566125149,0.03383155175153133,2688.7700288826095,1.04305270009636
5900,0.035159464328527366,0.034389804035091905,2734.458608231633,1.043859738364669
6000,0.03565202315011174,0.0349183538467417,2776.3042729867584,1.0446574141296352
6100,0.036223737803921345,0.03542042415441132,2818.3615471841285,1.0454379259952842
6200,0.036731772723263924,0.03603211116901229,2862.4182434548056,1.0462069644126692
6300,0.03726945076249309,0.036650595814659945,2905.3710269775875,1.0466997139735694
6400,0.03780903229685066,0.03724608101678377,2951.8414834278733,1.0474523089587424
6500,0.038308041427025395,0.03779206976976111,2997.302192631224,1.048015257688907
6600,0.03885175124852723,0.03832729229897534,3043.996395605592,1.04882831586663
6700,0.03943236101140589,0.03877693511558974,3086.1253902318917,1.049678958058806
6800,0.040011443133480915,0.039233205114643524,3128.8591888795504,1.0503005734752793
6900,0.04050107490426608,0.0396787383286654,3172.280935501201,1.050941934045311
7000,0.041018396122678796,0.04021954686082238,3218.470730529315,1.0516554383139305
7100,0.041602566902365544,0.040711113626640455,3259.7474171096724,1.052223753623986
7200,0.04218905210824193,0.041179540188042076,3303.5251557838537,1.052791838590928
7300,0.04267231225943366,0.041695937834299104,3345.7687012139218,1.053633163616091
7400,0.04322055934015427,0.04210935475801363,3386.737446656735,1.0543635355986665
7500,0.04380329791785277,0.04261090283930373,3429.3489791037223,1.0551515983416415
7600,0.044311779261367215,0.04310026044883106,3475.4966563172907,1.0558366460939046
7700,0.04486565637139532,0.04364317666892101,3518.9094607200946,1.0566326741727083
7800,0.045454384732814726,0.044202226994691236,3561.18540856185,1.0571413308768969
7900,0.04599233801241752,0.04462372973953661,3603.418103066872,1.0579712563479002
8000,0.04649559032148213,0.04522467623050033,3644.5950889754595,1.0584529631696094
8100,0.04706403536666198,0.04578236470586943,3689.634175369718,1.0592367131365068
8200,0.04760146310875004,0.046214511028348025,3733.9581791943665,1.0598716431007367
8300,0.048148359396859325,0.04663705974507938,3778.524192795875,1.060347004291279
8400,0.0487072512930767,0.04707479298318372,3824.5403563000755,1.0607918834710106
8500,0.049235669358675696,0.04758718866076051,3870.114908019506,1.0614557694026738
8600,0.04975191466755918,0.04810749629635022,3915.333818641114,1.0621441445320259
8700,0.050266970048451785,0.04855993591420853,3956.941757040448,1.0627524961612842
8800,0.050857952442161104,0.04905296619194934,4002.758086970504,1.0635364953458202
8900,0.051435294162577326,0.04947339163863849,4047.484400913595,1.0642066023384777
9000,0.05194661265369665,0.05003758749869656,4090.4300949781427,1.0650069568640321
9100,0.05252164004297327,0.05045873320743742,4135.735019880888,1.0657298785943272
9200,0.05306444608946838,0.05092671221212103,4178.912305460899,1.0663164409066002
9300,0.05365977464347601,0.051537953950740664,4224.874936979337,1.0670647683070187
9400,0.05424146195584146,0.05214338237904987,4266.278583066826,1.0675482456706333
9500,0.05474983631058894,0.05267279127949989,4312.920801764563,1.0680093277412577
9600,0.05526059324573434,0.05327616188460417,4356.068304608913,1.0687908347284105
9700,0.05578946943800204,0.053844350213755096,4398.449620310716,1.0696063785283345
9800,0.05633305650647617,0.05427938737115676,4441.431100012979,1.0701368592201514
9900,0.05692018177850512,0.054878083949593176,4482.763270290652,1.0708739220124504
10000,0.05741833673902493,0.05537009845351708,4528.999485611813,1.0714364644123602
10100,0.05795631081329202,0.05589963034764996,4572.030306243302,1.0721084356839559
10200,0.058523678877380504,0.05640886695217643,4618.648322397343,1.0725760270757443
10300,0.059004185511258404,0.05700205927988573,4662.179654993866,1.0732160289612862
10400,0.05948687235540903,0.05758372425235348,4706.5204403497155,1.0737117907724947
10500,0.06000697066949083,0.05802738538667536,4752.940887326138,1.0742148752284026
10600,0.06057441373534887,0.05854201578428037,4794.885218887639,1.0749940070538482
10700,0.061060004852331526,0.05911540131044976,4836.290475081817,1.0754900529906204
10800,0.061544121206886904,0.05956680115090465,4882.565570360686,1.0762685149078606
10900,0.062092949882402784,0.06006677274329841,4924.055500431838,1.0768257415159548
11000,0.0626853055222013,0.06062971061275578,4968.656674016072,1.0775795664372274
11100,0.0631929600288458,0.061185827342260815,5014.504601672497,1.0782560311125966
11200,0.06369703424672786,0.0616859928683007,5059.032133789136,1.0789550164828339
11300,0.0642860767489778,0.06220603263268746,5102.560351460502,1.0796025143516084
11400,0.06484452603760259,0.06277005176844486,5145.86706881933,1.0804321334097484
11500,0.0653325924839254,0.0632106035265601,5187.826788740033,1.0811509150394418
11600,0.06589776189269261,0.06379747489856757,5232.1741322600865,1.081718428272173
11700,0.06644926561217612,0.06434457303144266,5276.050425901992,1.0825184397159757
11800,0.06698462541174294,0.06495165925675449,5320.120563084014,1.0830667163008367
11900,0.06747653215816748,0.0655028069226956,5366.5205491114875,1.083593449371658
12000,0.06806975281461915,0.06595246719668714,5413.029858507032,1.0843034632867081
12100,0.06856769853159035,0.06640940116417643,5456.77338456031,1.0851423665146605
