Queue Len,Qstat Response Time,Qsub Resposne Time,Sleep Job Throughput,Big Job Expansion Ratio
0,0.0038632693692696026,0.0038553752537214426,140.81730115949205,1.0056417935195185
100,0.004611075231120163,0.0047986958087986135,185.68455811971336,1.006697164694492
200,0.00543055176625911,0.005991160284987935,217.97255632502942,1.006993737515223
300,0.006204015189627058,0.007265948940838385,251.7396102301886,1.0077697481605046
400,0.006928013319674526,0.008418470824792013,294.54893917873096,1.0082629641320908
500,0.007605670341506815,0.00970290535494406,333.3913814041181,1.0086014575276092
600,0.00856466094360081,0.010668436374153954,378.5307855447895,1.0092268871640293
700,0.009435184593535692,0.011926858487783545,418.2406113572679,1.0098637262966073
800,0.010370638501758633,0.013035385004313234,458.33338543912595,1.0110003382590582
900,0.011133202092643384,0.014238993387219245,499.35811776433934,1.0115213924315114
1000,0.012005724786903527,0.0150169513296358,538.79377659844,1.012273830104256
1100,0.012955829393514815,0.015623186357438167,581.4582800139996,1.013407027863994
1200,0.013676954262695273,0.0168337021117526,624.643168869455,1.014018116665809
1300,0.014358261948932456,0.017953956737926574,657.9123837506543,1.0144446561487703
1400,0.01505594711430152,0.018968545554430186,697.0500310335655,1.0150915343422693
1500,0.015925424947812555,0.019534119486944387,731.5900169001237,1.0159047439839666
1600,0.01671982471732687,0.02082187495774597,775.8725516010124,1.0171470660273172
1700,0.017569888878824214,0.022049557608538096,815.0974648071281,1.0178631930729234
1800,0.018334848644147934,0.02308817733702643,848.369365492726,1.0188369179030539
1900,0.019040525493116574,0.024371345426411818,883.9302267172765,1.019389150578852
2000,0.019732390870891674,0.025645833359698365,920.4482555749521,1.0206553251365524
2100,0.0206251312301295,0.026544789213455815,957.3784205706941,1.0218996740661206
2200,0.02141800411538791,0.027242962289511476,1002.9546146929587,1.0222121055657436
2300,0.022366989660025757,0.028071029948950898,1041.4094780183898,1.0227141908962754
2400,0.023334701402125305,0.02882701641159514,1083.7086954223792,1.0238813080288196
