Queue Len,Qstat Response Time,Qsub Resposne Time,Sleep Job Throughput,Big Job Expansion Ratio
0,0.0035965205390534713,0.003807232121274126,152.0462186519733,1.0056922863343267
100,0.004146954463962562,0.004293561918388296,194.51775558017366,1.0062291543424282
200,0.004664620223674248,0.004723136212511539,235.86464917452852,1.0070689155112584
300,0.005219183902479579,0.0052499800479628034,279.9358325685316,1.007625082312345
400,0.005797198536645216,0.0058174930600821345,325.6312837321758,1.0084135596782837
500,0.006342055788429977,0.006441911431426944,371.2101353306287,1.0089595864914125
600,0.0069023196366227646,0.006905259550450114,415.39148633889147,1.0095172438164992
700,0.007420110319003789,0.007431277728923878,458.48136333928244,1.0101671570621824
800,0.007950261795271363,0.007997581994410384,502.79307816049516,1.0107869928766215
900,0.008469250365450516,0.008544268919490308,547.5180660650933,1.0115755313561918
1000,0.008977344002214727,0.009050176522678264,593.0625006841358,1.012287809475351
1100,0.009494584298470624,0.009599681956535523,637.3546040302082,1.01286573775817
1200,0.0100489953552304,0.010029032468174989,683.5251969142695,1.0134743453456758
1300,0.01060021500968596,0.01050077808064196,730.0842342048263,1.014034575622114
1400,0.011166405723000967,0.010922785809005821,774.2271729882784,1.0145331785818497
1500,0.011743138627990899,0.01147744483605661,818.4038668844341,1.0152366729170796
1600,0.012278138575134708,0.012061355889288238,864.7684952929828,1.0157622427457298
1700,0.012869463227973893,0.012528260179496745,906.0538774643474,1.016327524927555
1800,0.01345897846691683,0.012985450062064082,952.0795876589046,1.0167989765945034
1900,0.01393955884788653,0.013477801805583283,994.851629515404,1.01738665267128
2000,0.014480606849186343,0.013981810177724641,1038.9501517178599,1.0178862262284212
2100,0.015050700695051326,0.014504657157841234,1080.7297304579556,1.0184045504938029
2200,0.01558989354484294,0.015054115930929722,1122.5360109824494,1.0190551472262301
2300,0.016079331865843476,0.015641647630557982,1168.3767736408781,1.019550245353014
2400,0.01656035309526682,0.01608074888278641,1213.5339915239472,1.0200230684099094
2500,0.017050095093370465,0.016667224326205054,1259.9025521785622,1.020535473769823
2600,0.01760332747500909,0.01713195298188147,1303.748573357966,1.0211881913472245
2700,0.01812593754922088,0.017638208893980736,1347.2367520795945,1.0217573874473285
2800,0.01867812042307551,0.0180812251002128,1392.1874997963287,1.022240208638223
2900,0.01921915431979445,0.0186622368341611,1433.9506596318286,1.0229879809208229
3000,0.019785870166713543,0.019089186834091564,1478.3092296780965,1.0237104163607877
3100,0.02029480848591698,0.01955412732253457,1522.552217537519,1.024159042302373
3200,0.02078136010706954,0.020043492179143172,1567.2919275439453,1.0248890453676653
3300,0.021316094030829763,0.02048639123647956,1608.3626391692126,1.0254620565648858
3400,0.02188974225961373,0.02092805887086106,1652.3991488416898,1.0261916088769703
3500,0.02248340548812791,0.02152480734451687,1697.2474548674325,1.026994558149056
3600,0.023025552157351265,0.021968298587197108,1739.2843092175858,1.0276141866905144
3700,0.02359947785812049,0.02243425198145283,1781.0336686177159,1.0283580595314556
3800,0.024182659559967498,0.02306091261788713,1822.8553985214107,1.0289116482632705
3900,0.02476603255866994,0.02360220609551041,1865.7394658006137,1.0295493698337792
4000,0.025351096231880216,0.024018452320090703,1911.3971293811517,1.0301970947960666
4100,0.025866821376940297,0.0245730483022028,1953.2978979945208,1.0306694093498834
4200,0.026375983878266836,0.025148369226678787,1997.7268654596257,1.031325955032892
4300,0.026974144071828753,0.025650245329853494,2038.7648089729994,1.031831995059371
4400,0.027543202969309805,0.02620597493182861,2082.341149245641,1.0326482924233802
4500,0.02805506051935257,0.026644061197893566,2126.180450410523,1.033196731482764
4600,0.028556948665267392,0.02712191848867597,2171.4570458944772,1.0336755098029071
4700,0.029153912571068984,0.027593951930602243,2214.4324914371377,1.0344214510764078
4800,0.029666680485652998,0.02803669859278231,2256.7002794161313,1.035253561193759
4900,0.03019572812572555,0.028657401285663922,2302.311100519559,1.036004488859169
5000,0.030773109464637773,0.029085504583231156,2344.245106690659,1.0365759842122266
5100,0.03133330546152832,0.02964662967723454,2391.3081181986554,1.0372593083403232
5200,0.03187435841799895,0.030238759731822423,2433.7171512031014,1.0378343482986052
5300,0.032416171576853586,0.030782655500975,2479.8894106384478,1.0383698027886208
5400,0.03292540886281479,0.031205800064834633,2522.7669118293147,1.039170938459629
5500,0.03352440466760429,0.03174278547725999,2568.3118300503925,1.039913025962788
5600,0.034034773295043785,0.03226065964391821,2609.778963578337,1.0404394265150898
5700,0.034608401574040444,0.032874271070540306,2650.8367149226806,1.040964391000723
5800,0.035155297089732564,0.03345559774032481,2693.0803325008974,1.0417426787941282
5900,0.03574267106859893,0.03388709162687694,2734.5172876671727,1.0425036723203458
6000,0.036334358838094445,0.03445400309075084,2780.737862348938,1.043268305165629
6100,0.036842276644605716,0.035059990871892634,2824.5234297001025,1.0440985814529629
6200,0.03733058509795036,0.03550701122426282,2866.006975226415,1.0449515090675454
6300,0.03791561533514384,0.03611853346895611,2908.7067346460835,1.045697837696171
6400,0.03843400661064468,0.036713374577409384,2951.824580239127,1.0462728981776326
6500,0.03895938004935035,0.0371478096948842,2993.054181137982,1.046932738592492
6600,0.03944883169941516,0.03761522722615442,3034.372257708387,1.047491838457457
6700,0.04002079743817606,0.03805717974827926,3080.044044224374,1.0481927435290033
6800,0.040568051848350974,0.03861651271073516,3121.608725623948,1.0489796403164287
6900,0.04106520763153151,0.03921778616613606,3167.898132519862,1.0497546185162225
7000,0.04164125566312309,0.039732260500026,3212.6844129949163,1.0504108254538878
7100,0.042170223320425984,0.04015941278048439,3257.9904822505796,1.050957737853558
7200,0.042767583529290325,0.040685522519778416,3302.4864294875233,1.0516710558467206
7300,0.04327311856571345,0.041229470174616936,3347.6768417126686,1.0524181496286764
7400,0.04377758036072446,0.04181996169459146,3390.073815872597,1.0529161731953802
